gs,gene,symbol,entrez_gene,description
AB-RA Ad-LTMR,ENSMUSG00000068962,Zfp114,232966,zinc finger protein 114 [Source:MGI Symbol;Acc:MGI:3037815]
AB-RA Ad-LTMR,ENSMUSG00000069206,Zfp874a,238692,zinc finger protein 874a [Source:MGI Symbol;Acc:MGI:3040703]
AB-RA Ad-LTMR,ENSMUSG00000069292,Vmn1r199,171247,vomeronasal 1 receptor 199 [Source:MGI Symbol;Acc:MGI:2159662]
AB-RA Ad-LTMR,ENSMUSG00000069296,Vmn1r195,171257,vomeronasal 1 receptor 195 [Source:MGI Symbol;Acc:MGI:2159692]
AB-RA Ad-LTMR,ENSMUSG00000069516,Lyz2,17105,lysozyme 2 [Source:MGI Symbol;Acc:MGI:96897]
AB-RA Ad-LTMR,ENSMUSG00000069662,Marcks,17118,myristoylated alanine rich protein kinase C substrate [Source:MGI Symbol;Acc:MGI:96907]
AB-RA Ad-LTMR,ENSMUSG00000069670,Nkain2,432450,Na+/K+ transporting ATPase interacting 2 [Source:MGI Symbol;Acc:MGI:1923447]
AB-RA Ad-LTMR,ENSMUSG00000069729,Arid1b,239985,AT rich interactive domain 1B (SWI-like) [Source:MGI Symbol;Acc:MGI:1926129]
AB-RA Ad-LTMR,ENSMUSG00000070056,Mfhas1,52065,malignant fibrous histiocytoma amplified sequence 1 [Source:MGI Symbol;Acc:MGI:1098644]
AB-RA Ad-LTMR,ENSMUSG00000070167,Snora57,118027464,"small nucleolar RNA, H/ACA box 57 [Source:MGI Symbol;Acc:MGI:5455599]"
AB-RA Ad-LTMR,ENSMUSG00000070372,Capza1,12340,"capping protein (actin filament) muscle Z-line, alpha 1 [Source:MGI Symbol;Acc:MGI:106227]"
AB-RA Ad-LTMR,ENSMUSG00000070473,Cldn3,12739,claudin 3 [Source:MGI Symbol;Acc:MGI:1329044]
AB-RA Ad-LTMR,ENSMUSG00000070565,Rasal2,226525,RAS protein activator like 2 [Source:MGI Symbol;Acc:MGI:2443881]
AB-RA Ad-LTMR,ENSMUSG00000070570,Slc17a7,72961,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7 [Source:MGI Symbol;Acc:MGI:1920211]"
AB-RA Ad-LTMR,ENSMUSG00000070601,Vmn2r84,625068,"vomeronasal 2, receptor 84 [Source:MGI Symbol;Acc:MGI:3643367]"
AB-RA Ad-LTMR,ENSMUSG00000070803,Cited4,56222,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4 [Source:MGI Symbol;Acc:MGI:1861694]"
AB-RA Ad-LTMR,ENSMUSG00000070923,Klhl9,242521,kelch-like 9 [Source:MGI Symbol;Acc:MGI:2180122]
AB-RA Ad-LTMR,ENSMUSG00000071072,Ptges3,56351,prostaglandin E synthase 3 [Source:MGI Symbol;Acc:MGI:1929282]
AB-RA Ad-LTMR,ENSMUSG00000071180,Smim15,75616,small integral membrane protein 15 [Source:MGI Symbol;Acc:MGI:1922866]
AB-RA Ad-LTMR,ENSMUSG00000071266,Zfp946,74149,zinc finger protein 946 [Source:MGI Symbol;Acc:MGI:1921399]
AB-RA Ad-LTMR,ENSMUSG00000071267,Zfp942,73233,zinc finger protein 942 [Source:MGI Symbol;Acc:MGI:1920483]
AB-RA Ad-LTMR,ENSMUSG00000071291,Zfp58,238693,zinc finger protein 58 [Source:MGI Symbol;Acc:MGI:99205]
AB-RA Ad-LTMR,ENSMUSG00000071342,Lsmem1,380755,leucine-rich single-pass membrane protein 1 [Source:MGI Symbol;Acc:MGI:2685735]
AB-RA Ad-LTMR,ENSMUSG00000071456,1110002L01Rik,100043040,RIKEN cDNA 1110002L01 gene [Source:MGI Symbol;Acc:MGI:1915821]
AB-RA Ad-LTMR,ENSMUSG00000071528,Atp5md,66477,ATP synthase membrane subunit DAPIT [Source:MGI Symbol;Acc:MGI:1891435]
AB-RA Ad-LTMR,ENSMUSG00000071533,Pcnp,76302,PEST proteolytic signal containing nuclear protein [Source:MGI Symbol;Acc:MGI:1923552]
AB-RA Ad-LTMR,ENSMUSG00000071722,Spin4,270624,"spindlin family, member 4 [Source:MGI Symbol;Acc:MGI:2444925]"
AB-RA Ad-LTMR,ENSMUSG00000071753,Cdr1os,331424,"cerebellar degeneration related antigen 1, opposite strand [Source:MGI Symbol;Acc:MGI:5637821]"
AB-RA Ad-LTMR,ENSMUSG00000071767,Rhox7a,547168,reproductive homeobox 7A [Source:MGI Symbol;Acc:MGI:3580246]
AB-RA Ad-LTMR,ENSMUSG00000072145,BC061237,385138,cDNA sequence BC061237 [Source:MGI Symbol;Acc:MGI:2682320]
AB-RA Ad-LTMR,ENSMUSG00000072295,C2cd6,73463,C2 calcium dependent domain containing 6 [Source:MGI Symbol;Acc:MGI:1920713]
AB-RA Ad-LTMR,ENSMUSG00000072511,Hhla1,654498,HERV-H LTR-associating 1 [Source:MGI Symbol;Acc:MGI:3615329]
AB-RA Ad-LTMR,ENSMUSG00000072568,Lratd2,399603,LRAT domain containing 1 [Source:MGI Symbol;Acc:MGI:3026924]
AB-RA Ad-LTMR,ENSMUSG00000072640,Lyrm9,66274,LYR motif containing 9 [Source:MGI Symbol;Acc:MGI:1913524]
AB-RA Ad-LTMR,ENSMUSG00000072704,Smim10l1,381820,small integral membrane protein 10 like 1 [Source:MGI Symbol;Acc:MGI:1914379]
AB-RA Ad-LTMR,ENSMUSG00000072720,Myo18b,74376,myosin XVIIIb [Source:MGI Symbol;Acc:MGI:1921626]
AB-RA Ad-LTMR,ENSMUSG00000072770,Acrbp,54137,proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]
AB-RA Ad-LTMR,ENSMUSG00000072884,Gm10433,100038378,predicted gene 10433 [Source:MGI Symbol;Acc:MGI:3642010]
AB-RA Ad-LTMR,ENSMUSG00000072946,Ptgr2,77219,prostaglandin reductase 2 [Source:MGI Symbol;Acc:MGI:1916372]
AB-RA Ad-LTMR,ENSMUSG00000072964,Bhlhb9,70237,"basic helix-loop-helix domain containing, class B9 [Source:MGI Symbol;Acc:MGI:1917487]"
AB-RA Ad-LTMR,ENSMUSG00000072966,Gprasp2,245607,G protein-coupled receptor associated sorting protein 2 [Source:MGI Symbol;Acc:MGI:2442071]
AB-RA Ad-LTMR,ENSMUSG00000072969,Armcx5,494468,"armadillo repeat containing, X-linked 5 [Source:MGI Symbol;Acc:MGI:2148026]"
AB-RA Ad-LTMR,ENSMUSG00000073007,Tent5d,213449,terminal nucleotidyltransferase 5D [Source:MGI Symbol;Acc:MGI:2685223]
AB-RA Ad-LTMR,ENSMUSG00000073131,Vma21,67048,VMA21 vacuolar H+-ATPase homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914298]
AB-RA Ad-LTMR,ENSMUSG00000073293,Nudt10,102954,nudix (nucleoside diphosphate linked moiety X)-type motif 10 [Source:MGI Symbol;Acc:MGI:2147931]
AB-RA Ad-LTMR,ENSMUSG00000073295,Nudt11,58242,nudix (nucleoside diphosphate linked moiety X)-type motif 11 [Source:MGI Symbol;Acc:MGI:1930957]
AB-RA Ad-LTMR,ENSMUSG00000073530,Pappa2,23850,pappalysin 2 [Source:MGI Symbol;Acc:MGI:3051647]
AB-RA Ad-LTMR,ENSMUSG00000073639,Rab18,19330,"RAB18, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:102790]"
AB-RA Ad-LTMR,ENSMUSG00000073664,Nbeal1,269198,neurobeachin like 1 [Source:MGI Symbol;Acc:MGI:2444343]
AB-RA Ad-LTMR,ENSMUSG00000073805,Insyn2a,627214,inhibitory synaptic factor 2A [Source:MGI Symbol;Acc:MGI:3605068]
AB-RA Ad-LTMR,ENSMUSG00000073929,Trim30e-ps1,625321,"tripartite motif-containing 30E, pseudogene 1 [Source:MGI Symbol;Acc:MGI:4821258]"
AB-RA Ad-LTMR,ENSMUSG00000073970,Olfr555,259107,olfactory receptor 555 [Source:MGI Symbol;Acc:MGI:3030389]
AB-RA Ad-LTMR,ENSMUSG00000073972,Olfr553,233578,olfactory receptor 553 [Source:MGI Symbol;Acc:MGI:3030387]
AB-RA Ad-LTMR,ENSMUSG00000074030,Exoc8,102058,exocyst complex component 8 [Source:MGI Symbol;Acc:MGI:2142527]
AB-RA Ad-LTMR,ENSMUSG00000074093,Svip,75744,small VCP/p97-interacting protein [Source:MGI Symbol;Acc:MGI:1922994]
AB-RA Ad-LTMR,ENSMUSG00000074217,Misp3,70134,MISP family member 3 [Source:MGI Symbol;Acc:MGI:1917384]
AB-RA Ad-LTMR,ENSMUSG00000074218,Cox7a1,12865,cytochrome c oxidase subunit 7A1 [Source:MGI Symbol;Acc:MGI:1316714]
AB-RA Ad-LTMR,ENSMUSG00000074269,Rec114,73673,REC114 meiotic recombination protein [Source:MGI Symbol;Acc:MGI:1920923]
AB-RA Ad-LTMR,ENSMUSG00000074340,Ovgp1,12659,oviductal glycoprotein 1 [Source:MGI Symbol;Acc:MGI:106661]
AB-RA Ad-LTMR,ENSMUSG00000074384,AI429214,621080,expressed sequence AI429214 [Source:MGI Symbol;Acc:MGI:2142538]
AB-RA Ad-LTMR,ENSMUSG00000074466,Gm15417,545539,predicted gene 15417 [Source:MGI Symbol;Acc:MGI:3642531]
AB-RA Ad-LTMR,ENSMUSG00000074472,Zfp872,619310,zinc finger protein 872 [Source:MGI Symbol;Acc:MGI:3588272]
AB-RA Ad-LTMR,ENSMUSG00000074483,Bglap,12096,bone gamma carboxyglutamate protein [Source:MGI Symbol;Acc:MGI:88156]
AB-RA Ad-LTMR,ENSMUSG00000074677,Sirpb1c,100038947,signal-regulatory protein beta 1C [Source:MGI Symbol;Acc:MGI:3807521]
AB-RA Ad-LTMR,ENSMUSG00000074698,Csnk2a1,12995,"casein kinase 2, alpha 1 polypeptide [Source:MGI Symbol;Acc:MGI:88543]"
AB-RA Ad-LTMR,ENSMUSG00000074736,Syndig1,433485,synapse differentiation inducing 1 [Source:MGI Symbol;Acc:MGI:3702158]
AB-RA Ad-LTMR,ENSMUSG00000074746,Pdzd8,107368,PDZ domain containing 8 [Source:MGI Symbol;Acc:MGI:2677270]
AB-RA Ad-LTMR,ENSMUSG00000074754,Smim26,228715,small integral membrane protein 26 [Source:MGI Symbol;Acc:MGI:2685407]
AB-RA Ad-LTMR,ENSMUSG00000074758,Gm5535,433481,predicted gene 5535 [Source:MGI Symbol;Acc:MGI:3645019]
AB-RA Ad-LTMR,ENSMUSG00000074771,Ankef1,319196,ankyrin repeat and EF-hand domain containing 1 [Source:MGI Symbol;Acc:MGI:2441685]
AB-RA Ad-LTMR,ENSMUSG00000074802,Gas2l3,237436,growth arrest-specific 2 like 3 [Source:MGI Symbol;Acc:MGI:1918780]
AB-RA Ad-LTMR,ENSMUSG00000074826,Gm10767,100038538,predicted gene 10767 [Source:MGI Symbol;Acc:MGI:3642136]
AB-RA Ad-LTMR,ENSMUSG00000074865,Zfp934,77117,zinc finger protein 934 [Source:MGI Symbol;Acc:MGI:1924367]
AB-RA Ad-LTMR,ENSMUSG00000074867,Zfp808,630579,zinc finger protein 808 [Source:MGI Symbol;Acc:MGI:3704127]
AB-RA Ad-LTMR,ENSMUSG00000074909,Ranbp6,240614,RAN binding protein 6 [Source:MGI Symbol;Acc:MGI:2683212]
AB-RA Ad-LTMR,ENSMUSG00000074918,Inafm2,100043272,InaF motif containing 2 [Source:MGI Symbol;Acc:MGI:1915354]
AB-RA Ad-LTMR,ENSMUSG00000074925,Ptar1,72351,protein prenyltransferase alpha subunit repeat containing 1 [Source:MGI Symbol;Acc:MGI:1921875]
AB-RA Ad-LTMR,ENSMUSG00000075033,Nxpe3,385658,"neurexophilin and PC-esterase domain family, member 3 [Source:MGI Symbol;Acc:MGI:2686598]"
AB-RA Ad-LTMR,ENSMUSG00000075079,Olfr1249,257984,olfactory receptor 1249 [Source:MGI Symbol;Acc:MGI:3031083]
AB-RA Ad-LTMR,ENSMUSG00000075122,Cd80,12519,CD80 antigen [Source:MGI Symbol;Acc:MGI:101775]
AB-RA Ad-LTMR,ENSMUSG00000075166,Olfr1104,258763,olfactory receptor 1104 [Source:MGI Symbol;Acc:MGI:3030938]
AB-RA Ad-LTMR,ENSMUSG00000075208,Olfr1019,259017,olfactory receptor 1019 [Source:MGI Symbol;Acc:MGI:3030853]
AB-RA Ad-LTMR,ENSMUSG00000075232,Amd1,11702,S-adenosylmethionine decarboxylase 1 [Source:MGI Symbol;Acc:MGI:88004]
AB-RA Ad-LTMR,ENSMUSG00000075318,Scn2a,110876,"sodium channel, voltage-gated, type II, alpha [Source:MGI Symbol;Acc:MGI:98248]"
AB-RA Ad-LTMR,ENSMUSG00000075376,Rc3h2,319817,ring finger and CCCH-type zinc finger domains 2 [Source:MGI Symbol;Acc:MGI:2442789]
AB-RA Ad-LTMR,ENSMUSG00000075470,Alg10b,380959,"asparagine-linked glycosylation 10B (alpha-1,2-glucosyltransferase) [Source:MGI Symbol;Acc:MGI:2146159]"
AB-RA Ad-LTMR,ENSMUSG00000075478,Slitrk1,76965,"SLIT and NTRK-like family, member 1 [Source:MGI Symbol;Acc:MGI:2679446]"
AB-RA Ad-LTMR,ENSMUSG00000075486,Commd6,66200,COMM domain containing 6 [Source:MGI Symbol;Acc:MGI:1913450]
AB-RA Ad-LTMR,ENSMUSG00000075702,Selenom,114679,selenoprotein M [Source:MGI Symbol;Acc:MGI:2149786]
AB-RA Ad-LTMR,ENSMUSG00000076438,Oxct2b,353371,3-oxoacid CoA transferase 2B [Source:MGI Symbol;Acc:MGI:2664115]
AB-RA Ad-LTMR,ENSMUSG00000077349,Gm24867,115488880,"predicted gene, 24867 [Source:MGI Symbol;Acc:MGI:5454644]"
AB-RA Ad-LTMR,ENSMUSG00000077460,Gm26419,115486011,"predicted gene, 26419 [Source:MGI Symbol;Acc:MGI:5456196]"
AB-RA Ad-LTMR,ENSMUSG00000077931,Mir877,100124459,microRNA 877 [Source:MGI Symbol;Acc:MGI:3718567]
AB-RA Ad-LTMR,ENSMUSG00000078185,Chml,12663,choroideremia-like [Source:MGI Symbol;Acc:MGI:101913]
AB-RA Ad-LTMR,ENSMUSG00000078307,AI593442,330941,expressed sequence AI593442 [Source:MGI Symbol;Acc:MGI:2143099]
AB-RA Ad-LTMR,ENSMUSG00000078515,Ddi2,68817,DNA-damage inducible protein 2 [Source:MGI Symbol;Acc:MGI:1917244]
AB-RA Ad-LTMR,ENSMUSG00000078566,Bnip3,12176,BCL2/adenovirus E1B interacting protein 3 [Source:MGI Symbol;Acc:MGI:109326]
AB-RA Ad-LTMR,ENSMUSG00000078591,Hs3st4,628779,heparan sulfate (glucosamine) 3-O-sulfotransferase 4 [Source:MGI Symbol;Acc:MGI:1333792]
AB-RA Ad-LTMR,ENSMUSG00000078648,Gm17546,102634389,"predicted gene, 17546 [Source:MGI Symbol;Acc:MGI:4937180]"
AB-RA Ad-LTMR,ENSMUSG00000078813,Leng1,69757,leukocyte receptor cluster (LRC) member 1 [Source:MGI Symbol;Acc:MGI:1917007]
AB-RA Ad-LTMR,ENSMUSG00000078861,Zfp931,353208,zinc finger protein 931 [Source:MGI Symbol;Acc:MGI:2441662]
AB-RA Ad-LTMR,ENSMUSG00000078919,Dpm1,13480,dolichol-phosphate (beta-D) mannosyltransferase 1 [Source:MGI Symbol;Acc:MGI:1330239]
AB-RA Ad-LTMR,ENSMUSG00000079036,Alkbh1,211064,"alkB homolog 1, histone H2A dioxygenase [Source:MGI Symbol;Acc:MGI:2384034]"
AB-RA Ad-LTMR,ENSMUSG00000079048,4933413L06Rik,71100,RIKEN cDNA 4933413L06 gene [Source:MGI Symbol;Acc:MGI:1918350]
AB-RA Ad-LTMR,ENSMUSG00000079111,Kdelr2,66913,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2 [Source:MGI Symbol;Acc:MGI:1914163]
AB-RA Ad-LTMR,ENSMUSG00000079157,Fam155a,270028,"family with sequence similarity 155, member A [Source:MGI Symbol;Acc:MGI:2142765]"
AB-RA Ad-LTMR,ENSMUSG00000079364,Gm3558,100041874,predicted gene 3558 [Source:MGI Symbol;Acc:MGI:3781735]
AB-RA Ad-LTMR,ENSMUSG00000079414,Gm11110,100169874,predicted gene 11110 [Source:MGI Symbol;Acc:MGI:3779362]
AB-RA Ad-LTMR,ENSMUSG00000079415,Cntf,12803,ciliary neurotrophic factor [Source:MGI Symbol;Acc:MGI:88439]
AB-RA Ad-LTMR,ENSMUSG00000079419,Ms4a6c,73656,"membrane-spanning 4-domains, subfamily A, member 6C [Source:MGI Symbol;Acc:MGI:2385644]"
AB-RA Ad-LTMR,ENSMUSG00000079465,Col4a3,12828,"collagen, type IV, alpha 3 [Source:MGI Symbol;Acc:MGI:104688]"
AB-RA Ad-LTMR,ENSMUSG00000079507,H2-Q1,15006,"histocompatibility 2, Q region locus 1 [Source:MGI Symbol;Acc:MGI:95928]"
AB-RA Ad-LTMR,ENSMUSG00000079614,Seh1l,72124,SEH1-like (S. cerevisiae [Source:MGI Symbol;Acc:MGI:1919374]
AB-RA Ad-LTMR,ENSMUSG00000079658,Eloc,67923,elongin C [Source:MGI Symbol;Acc:MGI:1915173]
AB-RA Ad-LTMR,ENSMUSG00000079659,Tmem243,652925,"transmembrane protein 243, mitochondrial [Source:MGI Symbol;Acc:MGI:3606159]"
AB-RA Ad-LTMR,ENSMUSG00000079669,Gm17396,102635502,"predicted gene, 17396 [Source:MGI Symbol;Acc:MGI:4937030]"
AB-RA Ad-LTMR,ENSMUSG00000079853,Klra1,16627,"killer cell lectin-like receptor, subfamily A, member 1 [Source:MGI Symbol;Acc:MGI:101907]"
AB-RA Ad-LTMR,ENSMUSG00000082229,Nap1l2,17954,nucleosome assembly protein 1-like 2 [Source:MGI Symbol;Acc:MGI:106654]
AB-RA Ad-LTMR,ENSMUSG00000083380,Ndufb4c,100041273,NADH:ubiquinone oxidoreductase subunit B4C [Source:MGI Symbol;Acc:MGI:3781422]
AB-RA Ad-LTMR,ENSMUSG00000084367,Gm15142,100040899,predicted gene 15142 [Source:MGI Symbol;Acc:MGI:3705871]
AB-RA Ad-LTMR,ENSMUSG00000084686,Gm22027,115486186,"predicted gene, 22027 [Source:MGI Symbol;Acc:MGI:5451804]"
AB-RA Ad-LTMR,ENSMUSG00000084799,Ino80dos,100380944,"INO80 complex subunit D, opposite strand [Source:MGI Symbol;Acc:MGI:3651861]"
AB-RA Ad-LTMR,ENSMUSG00000084883,Ccdc85c,668158,coiled-coil domain containing 85C [Source:MGI Symbol;Acc:MGI:3644008]
AB-RA Ad-LTMR,ENSMUSG00000084957,Bbip1,100503572,BBSome interacting protein 1 [Source:MGI Symbol;Acc:MGI:1913610]
AB-RA Ad-LTMR,ENSMUSG00000085022,Gm5860,545641,predicted gene 5860 [Source:MGI Symbol;Acc:MGI:3646172]
AB-RA Ad-LTMR,ENSMUSG00000085084,4930570G19Rik,329782,RIKEN cDNA 4930570G19 gene [Source:MGI Symbol;Acc:MGI:1923158]
AB-RA Ad-LTMR,ENSMUSG00000085148,Mir22hg,100042498,Mir22 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:1914348]
AB-RA Ad-LTMR,ENSMUSG00000085169,Gm10785,100038392,predicted gene 10785 [Source:MGI Symbol;Acc:MGI:3642149]
AB-RA Ad-LTMR,ENSMUSG00000085181,Gm12709,100504717,predicted gene 12709 [Source:MGI Symbol;Acc:MGI:3651946]
AB-RA Ad-LTMR,ENSMUSG00000085394,2210414B05Rik,70143,RIKEN cDNA 2210414B05 gene [Source:MGI Symbol;Acc:MGI:1917393]
AB-RA Ad-LTMR,ENSMUSG00000085438,Oip5os1,66602,"Opa interacting protein 5, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1913852]"
AB-RA Ad-LTMR,ENSMUSG00000085682,Gm14267,383773,predicted gene 14267 [Source:MGI Symbol;Acc:MGI:3649851]
AB-RA Ad-LTMR,ENSMUSG00000085772,D630024D03Rik,414116,RIKEN cDNA D630024D03 gene [Source:MGI Symbol;Acc:MGI:3041224]
AB-RA Ad-LTMR,ENSMUSG00000085793,Lin52,217708,lin-52 homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:3045391]
AB-RA Ad-LTMR,ENSMUSG00000085967,Gm12530,329851,predicted gene 12530 [Source:MGI Symbol;Acc:MGI:3651546]
AB-RA Ad-LTMR,ENSMUSG00000086015,4833417C18Rik,73906,RIKEN cDNA 4833417C18 gene [Source:MGI Symbol;Acc:MGI:1921156]
AB-RA Ad-LTMR,ENSMUSG00000086095,Gm15328,328906,predicted gene 15328 [Source:MGI Symbol;Acc:MGI:3705182]
AB-RA Ad-LTMR,ENSMUSG00000086199,Bcas3os1,71489,"BCAS3 microtubule associated cell migration factor, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1918739]"
AB-RA Ad-LTMR,ENSMUSG00000086348,1700017J07Rik,75508,RIKEN cDNA 1700017J07 gene [Source:MGI Symbol;Acc:MGI:1922758]
AB-RA Ad-LTMR,ENSMUSG00000086483,8030443G20Rik,77173,RIKEN cDNA 8030443G20 gene [Source:MGI Symbol;Acc:MGI:1924423]
AB-RA Ad-LTMR,ENSMUSG00000086496,Gm14204,100045469,predicted gene 14204 [Source:MGI Symbol;Acc:MGI:3651576]
AB-RA Ad-LTMR,ENSMUSG00000086587,Gm11837,100038514,predicted gene 11837 [Source:MGI Symbol;Acc:MGI:3702175]
AB-RA Ad-LTMR,ENSMUSG00000086648,Gm15511,102642202,predicted gene 15511 [Source:MGI Symbol;Acc:MGI:3782959]
AB-RA Ad-LTMR,ENSMUSG00000086841,2410006H16Rik,69221,RIKEN cDNA 2410006H16 gene [Source:MGI Symbol;Acc:MGI:1916471]
AB-RA Ad-LTMR,ENSMUSG00000086848,Lce6a,78382,late cornified envelope 6A [Source:MGI Symbol;Acc:MGI:1925632]
AB-RA Ad-LTMR,ENSMUSG00000086894,Gm15708,100504231,predicted gene 15708 [Source:MGI Symbol;Acc:MGI:3783149]
AB-RA Ad-LTMR,ENSMUSG00000086943,4732414G09Rik,100043309,RIKEN cDNA 4732414G09 gene [Source:MGI Symbol;Acc:MGI:3045381]
AB-RA Ad-LTMR,ENSMUSG00000086999,Bcas1os2,73303,"brain enriched myelin associated protein 1, opposite strand 2 [Source:MGI Symbol;Acc:MGI:1920553]"
AB-RA Ad-LTMR,ENSMUSG00000087029,Gm14133,100503289,predicted gene 14133 [Source:MGI Symbol;Acc:MGI:3651594]
AB-RA Ad-LTMR,ENSMUSG00000087281,Gm16015,115490183,predicted gene 16015 [Source:MGI Symbol;Acc:MGI:3801811]
AB-RA Ad-LTMR,ENSMUSG00000087370,Tmem170b,621976,transmembrane protein 170B [Source:MGI Symbol;Acc:MGI:3647046]
AB-RA Ad-LTMR,ENSMUSG00000087408,Cers1,14559,ceramide synthase 1 [Source:MGI Symbol;Acc:MGI:2136690]
AB-RA Ad-LTMR,ENSMUSG00000087410,2310065F04Rik,74184,RIKEN cDNA 2310065F04 gene [Source:MGI Symbol;Acc:MGI:1921434]
AB-RA Ad-LTMR,ENSMUSG00000087478,4930506C21Rik,75060,RIKEN cDNA 4930506C21 gene [Source:MGI Symbol;Acc:MGI:1922310]
AB-RA Ad-LTMR,ENSMUSG00000087596,Gm11715,105734734,predicted gene 11715 [Source:MGI Symbol;Acc:MGI:3702026]
AB-RA Ad-LTMR,ENSMUSG00000087621,1700003G18Rik,69350,RIKEN cDNA 1700003G18 gene [Source:MGI Symbol;Acc:MGI:1916600]
AB-RA Ad-LTMR,ENSMUSG00000087679,Tmem250-ps,109299,"transmembrane protein 250, pseudogene [Source:MGI Symbol;Acc:MGI:1924939]"
AB-RA Ad-LTMR,ENSMUSG00000087777,Gm22321,115490457,"predicted gene, 22321 [Source:MGI Symbol;Acc:MGI:5452098]"
AB-RA Ad-LTMR,ENSMUSG00000087938,Gm26049,115490020,"predicted gene, 26049 [Source:MGI Symbol;Acc:MGI:5455826]"
AB-RA Ad-LTMR,ENSMUSG00000088060,Gm24475,115488842,"predicted gene, 24475 [Source:MGI Symbol;Acc:MGI:5454252]"
AB-RA Ad-LTMR,ENSMUSG00000088244,Gm25909,115488846,"predicted gene, 25909 [Source:MGI Symbol;Acc:MGI:5455686]"
AB-RA Ad-LTMR,ENSMUSG00000088504,Gm26490,115486288,"predicted gene, 26490 [Source:MGI Symbol;Acc:MGI:5456267]"
AB-RA Ad-LTMR,ENSMUSG00000088651,Gm24853,115489054,"predicted gene, 24853 [Source:MGI Symbol;Acc:MGI:5454630]"
AB-RA Ad-LTMR,ENSMUSG00000089190,Gm25771,115487653,"predicted gene, 25771 [Source:MGI Symbol;Acc:MGI:5455548]"
AB-RA Ad-LTMR,ENSMUSG00000089774,Slc5a3,53881,"solute carrier family 5 (inositol transporters), member 3 [Source:MGI Symbol;Acc:MGI:1858226]"
AB-RA Ad-LTMR,ENSMUSG00000089809,Rasgef1b,320292,"RasGEF domain family, member 1B [Source:MGI Symbol;Acc:MGI:2443755]"
AB-RA Ad-LTMR,ENSMUSG00000089819,Gm15679,100873092,predicted gene 15679 [Source:MGI Symbol;Acc:MGI:3783121]
AB-RA Ad-LTMR,ENSMUSG00000089911,Mfsd14a,15247,major facilitator superfamily domain containing 14A [Source:MGI Symbol;Acc:MGI:1201609]
AB-RA Ad-LTMR,ENSMUSG00000090000,Ier3ip1,66191,immediate early response 3 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1913441]
AB-RA Ad-LTMR,ENSMUSG00000090015,Gm15446,100642166,predicted gene 15446 [Source:MGI Symbol;Acc:MGI:3709333]
AB-RA Ad-LTMR,ENSMUSG00000090100,Ttbk2,140810,tau tubulin kinase 2 [Source:MGI Symbol;Acc:MGI:2155779]
AB-RA Ad-LTMR,ENSMUSG00000090125,Pou3f1,18991,"POU domain, class 3, transcription factor 1 [Source:MGI Symbol;Acc:MGI:101896]"
AB-RA Ad-LTMR,ENSMUSG00000090223,Pcp4,18546,Purkinje cell protein 4 [Source:MGI Symbol;Acc:MGI:97509]
AB-RA Ad-LTMR,ENSMUSG00000090266,Mettl23,74319,methyltransferase like 23 [Source:MGI Symbol;Acc:MGI:1921569]
AB-RA Ad-LTMR,ENSMUSG00000090386,Mir99ahg,77994,Mir99a and Mirlet7c-1 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:1919929]
AB-RA Ad-LTMR,ENSMUSG00000090523,Gypc,71683,glycophorin C [Source:MGI Symbol;Acc:MGI:1098566]
AB-RA Ad-LTMR,ENSMUSG00000090546,Cdr1,631990,cerebellar degeneration related antigen 1 [Source:MGI Symbol;Acc:MGI:88359]
AB-RA Ad-LTMR,ENSMUSG00000090688,Vmn2r12,627569,"vomeronasal 2, receptor 12 [Source:MGI Symbol;Acc:MGI:3761377]"
AB-RA Ad-LTMR,ENSMUSG00000090935,Synj2bp,24071,synaptojanin 2 binding protein [Source:MGI Symbol;Acc:MGI:1344347]
AB-RA Ad-LTMR,ENSMUSG00000091119,Ccdc152,100039139,coiled-coil domain containing 152 [Source:MGI Symbol;Acc:MGI:3641617]
AB-RA Ad-LTMR,ENSMUSG00000091260,Vmn2r19,232358,"vomeronasal 2, receptor 19 [Source:MGI Symbol;Acc:MGI:3647444]"
AB-RA Ad-LTMR,ENSMUSG00000091264,Smim13,108934,small integral membrane protein 13 [Source:MGI Symbol;Acc:MGI:2652854]
AB-RA Ad-LTMR,ENSMUSG00000091337,Eid1,58521,EP300 interacting inhibitor of differentiation 1 [Source:MGI Symbol;Acc:MGI:1889651]
AB-RA Ad-LTMR,ENSMUSG00000091586,Cyp4f17,208285,"cytochrome P450, family 4, subfamily f, polypeptide 17 [Source:MGI Symbol;Acc:MGI:3646233]"
